,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
232,arcter,[],"['call', 'juvenile']",65.5933,-19.4351,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,10:00,https://www.xeno-canto.org/484480,arcter/XC484480.ogg
235,arcter,[],['alarm call'],64.7702,-23.6177,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,11:00,https://www.xeno-canto.org/487342,arcter/XC487342.ogg
236,arcter,[],"['call', 'various calls']",64.7702,-23.6177,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,11:00,https://www.xeno-canto.org/487343,arcter/XC487343.ogg
238,arcter,[],"['call', 'various calls']",64.7702,-23.6177,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,11:00,https://www.xeno-canto.org/487345,arcter/XC487345.ogg
241,arcter,[],"['call', 'chasing another tern', 'flight call']",65.3741,-22.9186,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,12:00,https://www.xeno-canto.org/487610,arcter/XC487610.ogg
243,arcter,[],['flight call'],65.3741,-22.9186,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,12:00,https://www.xeno-canto.org/487612,arcter/XC487612.ogg
245,arcter,[],"['alarm call', 'call', 'flight call']",64.9088,-23.7948,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,18:00,https://www.xeno-canto.org/487667,arcter/XC487667.ogg
247,arcter,[],"['alarm call', 'call', 'flight call']",64.9088,-23.7948,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,18:00,https://www.xeno-canto.org/487669,arcter/XC487669.ogg
249,arcter,[],"['alarm call', 'call', 'flight call']",64.9088,-23.7948,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,18:00,https://www.xeno-canto.org/487671,arcter/XC487671.ogg
250,arcter,[],['call'],64.9088,-23.7948,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,18:00,https://www.xeno-canto.org/487672,arcter/XC487672.ogg
253,arcter,[],['flight call'],66.0207,-17.3637,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,06:00,https://www.xeno-canto.org/488043,arcter/XC488043.ogg
255,arcter,[],['call'],63.3462,178.9822,Sterna paradisaea,Arctic Tern,Jens Kirkeby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,13:00,https://www.xeno-canto.org/490534,arcter/XC490534.ogg
256,arcter,[],"['alarm call', 'call', 'flight call']",59.0967,18.4114,Sterna paradisaea,Arctic Tern,Magnus Claesson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,19:30,https://www.xeno-canto.org/491003,arcter/XC491003.ogg
259,arcter,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Sterna paradisaea,Arctic Tern,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,02:06,https://www.xeno-canto.org/522967,arcter/XC522967.ogg
261,arcter,[],"['alarm call', 'call']",65.1878,19.6687,Sterna paradisaea,Arctic Tern,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:00,https://www.xeno-canto.org/533609,arcter/XC533609.ogg
263,arcter,[],['call'],58.208,-155.96103,Sterna paradisaea,Arctic Tern,"Betchkal, Davyd; Peterson,  Robert",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:53:50,https://www.xeno-canto.org/535243,arcter/XC535243.ogg
264,arcter,[],"['call', 'flight call', 'song']",58.9467,17.6099,Sterna paradisaea,Arctic Tern,Thomas Bergman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:16,https://www.xeno-canto.org/553169,arcter/XC553169.ogg
266,arcter,[],"['adult', 'alarm call', 'call', 'flight call', 'sex uncertain']",58.6624,-93.834,Sterna paradisaea,Arctic Tern,Doug Hynes,Creative Commons Attribution-ShareAlike 4.0,5.0,09:15,https://www.xeno-canto.org/564600,arcter/XC564600.ogg
269,arcter,[],"['adult', 'call']",63.8313,20.2607,Sterna paradisaea,Arctic Tern,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:30,https://www.xeno-canto.org/578975,arcter/XC578975.ogg
272,arcter,[],['nocturnal flight call'],56.0148,-3.3962,Sterna paradisaea,Arctic Tern,Graham Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,03:04,https://www.xeno-canto.org/581722,arcter/XC581722.ogg
273,arcter,[],"['flight call', 'nocturnal flight call']",57.2821,-3.6965,Sterna paradisaea,Arctic Tern,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,02:42,https://www.xeno-canto.org/582087,arcter/XC582087.ogg
275,arcter,[],"['adult', 'alarm call']",55.2666,-8.2264,Sterna paradisaea,Arctic Tern,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/582279,arcter/XC582279.ogg
277,arcter,[],['nocturnal flight call'],56.1872,-3.9688,Sterna paradisaea,Arctic Tern,Fiona Morton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,04:20,https://www.xeno-canto.org/582319,arcter/XC582319.ogg
280,arcter,[],"['flight call', 'nocturnal flight call']",48.459,-5.1292,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,01:00,https://www.xeno-canto.org/584417,arcter/XC584417.ogg
281,arcter,[],"['flight call', 'nocturnal flight call']",48.459,-5.1292,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/584418,arcter/XC584418.ogg
283,arcter,[],"['flight call', 'nocturnal flight call']",48.459,-5.1292,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,01:00,https://www.xeno-canto.org/584451,arcter/XC584451.ogg
285,arcter,[],"['flight call', 'nocturnal flight call']",48.4594,-5.1294,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:00,https://www.xeno-canto.org/584604,arcter/XC584604.ogg
287,arcter,[],"['flight call', 'nocturnal flight call']",48.4594,-5.1294,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/584614,arcter/XC584614.ogg
290,arcter,[],"['flight call', 'nocturnal flight call']",48.4594,-5.1294,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/584617,arcter/XC584617.ogg
292,arcter,[],"['flight call', 'nocturnal flight call']",48.4593,-5.1296,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,02:00,https://www.xeno-canto.org/584740,arcter/XC584740.ogg
293,arcter,[],"['flight call', 'juvenile type rattle', 'nocturnal flight call']",48.4593,-5.1296,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,02:00,https://www.xeno-canto.org/584741,arcter/XC584741.ogg
295,arcter,[],['nocturnal flight call'],48.0372,-4.8622,Sterna paradisaea,Arctic Tern,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/588546,arcter/XC588546.ogg
298,arcter,[],['nocturnal flight call'],51.899,-8.4943,Sterna paradisaea,Arctic Tern,Mr Mark Shorten,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,00:30,https://www.xeno-canto.org/642578,arcter/XC642578.ogg
299,arcter,[],['nocturnal flight call'],54.2386,-0.4196,Sterna paradisaea,Arctic Tern,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,02:00,https://www.xeno-canto.org/645400,arcter/XC645400.ogg
301,arcter,[],"['call', 'flight call', 'song']",54.2657,8.8447,Sterna paradisaea,Arctic Tern,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,10:35,https://www.xeno-canto.org/647876,arcter/XC647876.ogg
303,arcter,[],"['call', 'long call']",63.4616,19.6267,Sterna paradisaea,Arctic Tern,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/648730,arcter/XC648730.ogg
305,arcter,[],"['alarm call', 'kip call']",63.7725,20.4065,Sterna paradisaea,Arctic Tern,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/649926,arcter/XC649926.ogg
306,arcter,['skylar'],['alarm call'],58.7786,23.6602,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:30,https://www.xeno-canto.org/652004,arcter/XC652004.ogg
308,arcter,[],"['alarm call', 'call']",58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/652192,arcter/XC652192.ogg
310,arcter,[],"['alarm call', 'call']",58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/652194,arcter/XC652194.ogg
312,arcter,[],['alarm call'],58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/652196,arcter/XC652196.ogg
315,arcter,[],['call'],58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/652199,arcter/XC652199.ogg
317,arcter,[],"['alarm call', 'call']",58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/652201,arcter/XC652201.ogg
319,arcter,[],['call'],58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/652203,arcter/XC652203.ogg
321,arcter,[],"['alarm call', 'call']",58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/652205,arcter/XC652205.ogg
323,arcter,[],"['alarm call', 'call']",58.9634,23.256,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/652207,arcter/XC652207.ogg
324,arcter,[],"['adult', 'alarm call', 'call']",51.7698,4.0225,Sterna paradisaea,Arctic Tern,Maarten Sluijter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:23,https://www.xeno-canto.org/655044,arcter/XC655044.ogg
327,arcter,['skylar'],"['alarm call', 'flight call']",58.8024,23.5059,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/656610,arcter/XC656610.ogg
328,arcter,[],"['alarm call', 'flight call']",58.8024,23.5059,Sterna paradisaea,Arctic Tern,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/656611,arcter/XC656611.ogg
329,arcter,[],"['call', 'flight call']",59.866,-1.3071,Sterna paradisaea,Arctic Tern,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,15:30,https://www.xeno-canto.org/657365,arcter/XC657365.ogg
332,arcter,[],"['adult', 'alarm call', 'sex uncertain']",57.0506,-6.3508,Sterna paradisaea,Arctic Tern,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:47,https://www.xeno-canto.org/661648,arcter/XC661648.ogg
335,arcter,[],"['adult', 'call', 'sex uncertain']",64.191,21.113,Sterna paradisaea,Arctic Tern,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,01:30,https://www.xeno-canto.org/663212,arcter/XC663212.ogg
337,arcter,['arcter'],"['adult', 'sex uncertain']",53.4128,-4.5075,Sterna paradisaea,Arctic Tern,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:00,https://www.xeno-canto.org/663980,arcter/XC663980.ogg
339,arcter,['arcter'],"['adult', 'sex uncertain']",53.4128,-4.5075,Sterna paradisaea,Arctic Tern,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:00,https://www.xeno-canto.org/663982,arcter/XC663982.ogg
343,arcter,[],"['call', 'juvenile', 'sex uncertain']",64.191,21.113,Sterna paradisaea,Arctic Tern,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:00,https://www.xeno-canto.org/664532,arcter/XC664532.ogg
345,arcter,[],['nocturnal flight call'],43.7412,-7.867,Sterna paradisaea,Arctic Tern,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,03:30,https://www.xeno-canto.org/665920,arcter/XC665920.ogg
346,arcter,[],['nocturnal flight call'],43.7412,-7.867,Sterna paradisaea,Arctic Tern,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,03:00,https://www.xeno-canto.org/665921,arcter/XC665921.ogg
349,arcter,[],['flight call'],55.2655,-8.2304,Sterna paradisaea,Arctic Tern,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/666840,arcter/XC666840.ogg
350,arcter,[],['flight call'],55.2655,-8.2304,Sterna paradisaea,Arctic Tern,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/666851,arcter/XC666851.ogg
351,arcter,[],['flight call'],55.2655,-8.2304,Sterna paradisaea,Arctic Tern,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:00,https://www.xeno-canto.org/666868,arcter/XC666868.ogg
352,arcter,[],['flight call'],52.2068,-6.41,Sterna paradisaea,Arctic Tern,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/666886,arcter/XC666886.ogg
353,arcter,[],['nocturnal flight call'],43.7412,-7.867,Sterna paradisaea,Arctic Tern,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,02:30,https://www.xeno-canto.org/666888,arcter/XC666888.ogg
354,barpet,[],"['call', 'song']",32.6381,-16.8511,Hydrobates castro,Band-rumped Storm-Petrel,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,23:08,https://www.xeno-canto.org/189893,barpet/XC189893.ogg
355,barpet,[],"['call', 'flight call']",32.6381,-16.8511,Hydrobates castro,Band-rumped Storm-Petrel,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,23:17,https://www.xeno-canto.org/189894,barpet/XC189894.ogg
358,barpet,[],['song'],32.6381,-16.8511,Hydrobates castro,Band-rumped Storm-Petrel,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,22:00,https://www.xeno-canto.org/305567,barpet/XC305567.ogg
359,barpet,[],['song'],29.299,-13.5365,Hydrobates castro,Band-rumped Storm-Petrel,Marcel Gil Velasco,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,3:00,https://www.xeno-canto.org/441955,barpet/XC441955.ogg
362,barpet,[],['flight call'],0.1502,6.5823,Hydrobates castro,Band-rumped Storm-Petrel,Philippe Verbelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,19:37,https://www.xeno-canto.org/473564,barpet/XC473564.ogg
363,barpet,[],"['adult', 'song']",39.0588,-27.9545,Hydrobates castro,Band-rumped Storm-Petrel,Martin Austad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:21,https://www.xeno-canto.org/505278,barpet/XC505278.ogg
365,barpet,[],"['adult', 'female', 'male', 'song']",39.0588,-27.9545,Hydrobates castro,Band-rumped Storm-Petrel,Ben Porter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:30,https://www.xeno-canto.org/510711,barpet/XC510711.ogg
368,barpet,[],"['adult', 'sex uncertain', 'song']",28.5928,-16.1599,Hydrobates castro,Band-rumped Storm-Petrel,Marcel Gil Velasco,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,20:00,https://www.xeno-canto.org/637020,barpet/XC637020.ogg
370,bcnher,[],['call'],-10.7342,-49.8559,Nycticorax nycticorax,Black-crowned Night-Heron,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,08:30,https://www.xeno-canto.org/119210,bcnher/XC119210.ogg
371,bcnher,[],['call'],-16.7581,-56.8764,Nycticorax nycticorax,Black-crowned Night-Heron,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,17:53,https://www.xeno-canto.org/123687,bcnher/XC123687.ogg
374,bcnher,[],['call'],-16.7581,-56.8764,Nycticorax nycticorax,Black-crowned Night-Heron,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,17:55,https://www.xeno-canto.org/128633,bcnher/XC128633.ogg
376,bcnher,[],['call'],28.1918,-82.7214,Nycticorax nycticorax,Black-crowned Night-Heron,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,20:00,https://www.xeno-canto.org/130501,bcnher/XC130501.ogg
378,bcnher,[],['flight call'],43.4046,-0.623,Nycticorax nycticorax,Black-crowned Night-Heron,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,20:30,https://www.xeno-canto.org/138482,bcnher/XC138482.ogg
380,bcnher,[],['flight call'],28.5785,-80.9961,Nycticorax nycticorax,Black-crowned Night-Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:01,https://www.xeno-canto.org/143605,bcnher/XC143605.ogg
381,bcnher,['bcnher'],['song'],29.771,-93.131,Nycticorax nycticorax,Black-crowned Night-Heron,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,20:00,https://www.xeno-canto.org/152401,bcnher/XC152401.ogg
383,bcnher,[],['call'],-31.1136,-50.8582,Nycticorax nycticorax,Black-crowned Night-Heron,Rafael Antunes Dias,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,18:00,https://www.xeno-canto.org/170797,bcnher/XC170797.ogg
385,bcnher,[],['flight call'],28.5785,-80.9961,Nycticorax nycticorax,Black-crowned Night-Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/172929,bcnher/XC172929.ogg
387,bcnher,[],['call'],33.2396,-111.7642,Nycticorax nycticorax,Black-crowned Night-Heron,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,20:09,https://www.xeno-canto.org/182583,bcnher/XC182583.ogg
390,bcnher,[],['flight call'],42.586,69.2775,Nycticorax nycticorax,Black-crowned Night-Heron,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:00,https://www.xeno-canto.org/184166,bcnher/XC184166.ogg
391,bcnher,[],['flight call'],39.5284,64.5604,Nycticorax nycticorax,Black-crowned Night-Heron,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,21:00,https://www.xeno-canto.org/184836,bcnher/XC184836.ogg
394,bcnher,[],['flight call'],46.1323,5.9406,Nycticorax nycticorax,Black-crowned Night-Heron,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:00,https://www.xeno-canto.org/189778,bcnher/XC189778.ogg
395,bcnher,[],['call'],43.1905,40.385,Nycticorax nycticorax,Black-crowned Night-Heron,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/193696,bcnher/XC193696.ogg
397,bcnher,[],['call'],-0.4487,36.2639,Nycticorax nycticorax,Black-crowned Night-Heron,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,17:30,https://www.xeno-canto.org/195513,bcnher/XC195513.ogg
399,bcnher,[],['call'],8.3122,80.3453,Nycticorax nycticorax,Black-crowned Night-Heron,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,20:00,https://www.xeno-canto.org/207619,bcnher/XC207619.ogg
402,bcnher,[],['flight call'],19.8334,-70.7599,Nycticorax nycticorax,Black-crowned Night-Heron,Albert Lastukhin & Max Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,20:30,https://www.xeno-canto.org/213658,bcnher/XC213658.ogg
